utility_median_emply_inc_job, fin_insur_num_jobs_000, pro_tech_servc_median_emply_inc_job, tot_num_jobs_000, whsl_trade_median_emply_inc_job, pro_tech_servc_num_jobs_000, agri_frsty_fish_median_emply_inc_job, admt_supp_num_jobs_000, arts_rec_num_jobs_000, oth_median_emply_inc_job, tot_median_emply_inc_job, cons_median_emply_inc_job, rtl_trade_num_jobs_000, fin_insur_median_emply_inc_job, agri_frsty_fish_num_jobs_000, hlth_care_soc_asst_num_jobs_000, pub_admt_safety_num_jobs_000, utility_num_jobs_000, info_med_telecommunications_num_jobs_000, whsl_trade_num_jobs_000, trns_pstl_whse_num_jobs_000, mining_num_jobs_000, accom_food_median_emply_inc_job, sa2_name, accom_food_num_jobs_000, trns_pstl_whse_median_emply_inc_job, admt_supp_median_emply_inc_job, rent_hiring_rlst_median_emply_inc_job, hlth_care_soc_asst_median_emply_inc_job, mining_median_emply_inc_job, arts_rec_median_emply_inc_job, edu_training_median_emply_inc_job, rtl_trade_median_emply_inc_job, info_med_telecommunications_median_emply_inc_job, cons_num_jobs_000, sa2_main16, manu_num_jobs_000, pub_admt_safety_median_emply_inc_job, oth_num_jobs_000, manu_median_emply_inc_job, rent_hiring_rlst_num_jobs_000, edu_training_num_jobs_000
57154.5,0.536,35001.5,14.622,45510.0,0.696,22549.5,1.537,0.271,26814.0,29927.5,41288.0,1.674,25270.0,0.128,1.635,0.566,0.149,0.18,0.852,0.588,0.021,7578.5,"Pakenham - North",0.833,42510.0,9793.0,32830.5,30828.0,69761.0,8940.0,29377.5,26130.5,41131.0,1.338,212011291,1.496,62116.0,0.487,48281.5,0.273,0.885
60519.5,0.76,35254.0,21.291,47245.0,1.054,15050.0,2.433,0.358,23491.5,28323.0,37000.0,2.366,23563.0,0.176,2.573,0.818,0.169,0.225,1.218,0.861,0.04,7583.0,"Pakenham - South",1.281,45332.0,10372.0,27140.5,31157.0,64801.5,10898.5,34148.5,25897.0,38688.0,1.639,212011292,2.187,59704.5,0.675,46478.5,0.45,1.239
71695.0,0.81,43841.0,16.277,51580.5,1.118,14114.0,1.342,0.37,25006.5,30855.0,38604.0,1.806,27046.0,0.064,1.772,0.665,0.103,0.219,1.025,0.374,0.034,6115.0,"Berwick - North",0.977,55818.0,12856.0,39197.5,37455.0,82973.0,8913.0,35658.5,18508.5,43763.0,1.337,212021293,1.307,66467.0,0.455,52495.5,0.376,1.557
69388.5,0.914,45312.0,19.596,53490.0,1.326,19281.0,1.926,0.393,22781.0,33029.0,42645.0,2.07,41663.0,0.078,2.466,0.744,0.169,0.365,1.236,0.597,0.029,5714.0,"Berwick - South",1.209,52397.0,12949.0,38782.0,37387.0,69569.5,9000.0,36558.0,21296.0,59565.0,1.35,212021294,1.641,60321.0,0.585,55542.0,0.37,1.49
33466.0,0.191,28071.0,6.556,35836.0,0.257,10074.0,1.262,0.064,16607.0,22000.0,22428.0,0.599,29324.5,0.048,0.591,0.226,0.045,0.056,0.412,0.268,0.006,8971.0,"Doveton",0.371,34454.0,8960.5,27543.0,31543.0,43592.0,9600.0,15235.5,21602.0,43011.5,0.33,212021295,1.054,38139.0,0.202,39303.0,0.064,0.227
52698.5,0.289,27750.5,7.05,46491.0,0.38,13440.0,1.113,0.09,20000.0,27127.0,35159.0,0.769,33703.0,0.029,0.775,0.249,0.05,0.082,0.402,0.28,0.011,9533.0,"Hallam",0.365,45388.0,7848.0,31499.0,34947.0,86458.0,12542.0,22266.0,21768.0,42394.0,0.404,212021297,0.844,50116.0,0.194,49472.5,0.108,0.342
67630.0,0.208,45128.0,5.509,52247.0,0.383,9002.0,0.41,0.113,28756.0,30588.5,43231.0,0.635,41179.0,0.021,0.559,0.177,0.028,0.096,0.328,0.158,0.023,6668.0,"Narre Warren North",0.311,52966.5,14876.0,30000.0,33570.0,38304.0,6620.0,30400.0,17467.0,23371.5,0.656,212021299,0.464,58358.0,0.171,52209.0,0.098,0.407
55569.0,0.375,43055.0,8.212,47096.0,0.456,26909.0,0.992,0.139,22421.0,30315.0,37000.0,0.924,37153.0,0.027,0.926,0.296,0.055,0.116,0.538,0.275,0.013,8441.0,"Endeavour Hills - North",0.446,50013.5,10841.0,25227.0,41426.0,27452.0,16622.0,29682.5,19881.0,49153.0,0.546,212021453,0.874,57758.5,0.249,49707.0,0.136,0.502
57639.5,0.44,39658.0,9.355,48875.5,0.591,11603.0,1.13,0.165,26530.0,30513.0,39352.0,1.087,41104.0,0.02,1.076,0.35,0.053,0.153,0.583,0.292,0.008,8627.0,"Endeavour Hills - South",0.511,50581.0,11834.5,41167.0,37324.0,76761.0,12082.0,28965.5,21063.0,48461.0,0.554,212021454,0.864,55522.0,0.286,51296.0,0.157,0.656
74143.0,0.386,39406.0,9.902,50794.0,0.559,9100.0,1.091,0.191,26415.0,31074.0,41348.5,1.238,36222.0,0.062,0.983,0.385,0.071,0.143,0.662,0.31,0.014,7197.0,"Narre Warren - North East",0.547,47624.0,11929.5,34298.0,35441.5,65487.0,7153.0,36044.0,20305.0,56232.0,0.744,212021455,1.011,56243.0,0.344,53945.5,0.174,0.641
58471.0,0.423,35536.0,10.287,43976.0,0.53,20385.0,1.445,0.164,24616.0,27550.0,34470.0,1.147,33584.0,0.066,1.025,0.39,0.058,0.114,0.728,0.394,0.011,7847.0,"Narre Warren - South West",0.574,46816.5,10447.0,28973.5,34328.0,50837.0,10672.0,30849.0,21782.5,47001.5,0.66,212021456,1.177,56708.0,0.322,47179.0,0.169,0.506
54559.0,0.482,32172.5,14.613,47269.0,0.608,18987.0,2.162,0.314,24909.5,26718.0,34340.0,1.532,25437.0,0.166,1.539,0.517,0.131,0.137,0.919,0.627,0.014,8244.0,"Cranbourne",0.869,39607.0,9280.0,30384.0,31816.5,50102.5,13478.0,26552.0,24846.0,28903.0,1.01,212031300,1.773,52384.5,0.465,46457.0,0.251,0.603
61268.0,1.171,47582.5,28.275,51032.0,1.438,27864.0,3.771,0.436,23648.0,31707.0,43431.0,2.866,39945.0,0.183,4.564,0.939,0.247,0.32,1.669,0.903,0.035,9119.0,"Cranbourne East",1.611,48385.5,9627.0,32848.0,35022.5,44991.0,15457.0,33055.0,25964.0,55010.0,1.7,212031301,2.798,61727.0,0.801,50269.0,0.458,1.361
62050.0,0.646,40666.0,16.403,48637.0,0.81,11604.0,2.256,0.261,23540.0,29547.0,37550.5,1.843,35321.0,0.093,2.105,0.54,0.14,0.198,1.025,0.648,0.012,7244.5,"Cranbourne North",0.936,46995.0,10732.5,31570.0,31335.5,33946.5,9998.0,33136.0,24627.5,54000.0,0.984,212031302,1.809,54383.0,0.518,50582.0,0.249,0.772
49046.0,0.289,42392.0,7.406,50252.0,0.427,35245.0,0.612,0.264,34592.5,34917.0,46497.5,0.78,25430.5,0.171,0.692,0.274,0.072,0.056,0.378,0.26,0.014,6479.0,"Cranbourne South",0.338,43316.0,15000.0,39616.0,37484.0,80953.0,10683.5,38719.0,22972.0,40977.0,0.942,212031303,0.658,66414.5,0.255,56439.5,0.137,0.487
52506.0,0.443,41166.0,12.997,48924.0,0.564,28548.0,1.813,0.211,23791.0,30383.0,38543.0,1.394,32716.0,0.096,1.803,0.439,0.122,0.126,0.823,0.5,0.018,9178.0,"Cranbourne West",0.725,45388.0,9839.0,43011.0,33603.0,79000.0,14239.0,31066.0,26742.0,54109.0,0.802,212031304,1.536,54825.0,0.408,49063.5,0.199,0.46
48091.0,0.615,32965.5,17.593,45518.0,0.801,22049.5,3.109,0.195,20706.0,26929.0,34196.0,1.739,31398.5,0.142,1.774,0.545,0.138,0.18,1.086,0.733,0.012,7963.0,"Hampton Park - Lynbrook",0.964,48058.5,9119.5,33876.5,34697.0,38655.5,8960.0,24346.0,20959.0,50690.0,0.922,212031305,2.616,50736.0,0.544,47490.0,0.225,0.608
59570.0,0.569,45766.5,11.846,53121.5,0.793,31608.0,1.622,0.158,25032.0,34030.5,46406.0,1.16,45763.5,0.071,1.578,0.379,0.094,0.16,0.704,0.479,0.016,8293.0,"Lynbrook - Lyndhurst",0.629,52765.0,10962.0,27091.5,38708.5,73968.0,10945.0,37944.5,21774.0,52825.0,0.536,212031306,1.364,59140.0,0.338,52565.0,0.185,0.506
54287.0,0.198,31436.0,5.629,47913.0,0.266,31204.0,0.391,0.135,24824.5,32109.5,42557.0,0.557,15989.0,0.146,0.56,0.207,0.051,0.042,0.36,0.23,0.013,7305.0,"Pearcedale - Tooradin",0.31,51104.5,11663.0,32452.5,37685.5,69676.0,8559.0,35253.5,17795.5,26942.0,0.817,212031308,0.486,57948.0,0.159,51714.0,0.119,0.378
66390.5,0.434,41515.5,9.722,53260.0,0.485,10147.0,0.993,0.173,25101.0,30581.0,42269.5,1.242,37881.0,0.064,0.968,0.388,0.065,0.135,0.619,0.313,0.014,5700.0,"Narre Warren South (East)",0.638,48212.0,12317.5,31452.0,39625.0,65166.0,10299.5,33380.0,18517.0,39885.0,0.827,212031457,0.896,63699.0,0.299,56663.0,0.192,0.643
53052.0,0.474,34015.0,11.709,49198.0,0.607,18989.0,1.64,0.174,25594.5,28836.0,36071.0,1.333,34928.0,0.053,1.24,0.437,0.09,0.151,0.74,0.442,0.006,7637.0,"Narre Warren South (West)",0.699,50371.0,9800.0,28959.0,34407.0,31189.0,10212.0,29067.5,21413.0,34329.0,0.758,212031458,1.291,58468.0,0.367,50153.5,0.181,0.581
65008.0,0.408,43575.0,8.11,48193.0,0.607,5927.5,0.892,0.147,23286.0,30704.0,37250.0,1.036,56251.0,0.039,0.984,0.36,0.049,0.151,0.488,0.285,0.013,9379.5,"Clarinda - Oakleigh South",0.512,57604.0,12982.5,38309.0,36508.5,18460.0,13712.0,26554.0,19656.0,52448.5,0.353,212041309,0.643,51453.0,0.254,51402.0,0.111,0.542
62064.0,0.381,40229.5,9.696,37390.0,0.717,10868.0,1.549,0.11,19693.5,21626.0,33525.5,1.052,45632.0,0.072,1.037,0.246,0.058,0.138,0.568,0.248,0.009,8181.0,"Clayton South",0.94,43019.5,8492.5,27862.0,34272.0,31203.0,14086.0,18767.0,18979.0,49283.0,0.347,212041310,0.887,47873.5,0.322,40139.0,0.158,0.5
33116.0,0.633,28375.0,19.733,31848.0,0.929,28787.5,4.172,0.18,18014.0,19410.0,24500.0,1.656,22623.0,0.228,2.033,0.494,0.15,0.161,1.091,0.514,0.009,8763.5,"Dandenong",1.36,31453.0,7611.0,21411.0,29650.0,8323.0,13030.0,22108.0,18470.0,39598.0,0.8,212041311,2.933,34434.5,0.614,37818.5,0.245,0.597
55583.0,0.609,35492.0,14.635,42991.0,0.81,13538.0,2.375,0.187,24437.0,25462.0,37000.0,1.492,33000.5,0.063,1.683,0.458,0.089,0.176,0.872,0.495,0.017,7568.0,"Dandenong North",0.88,43470.5,9685.0,19968.5,32858.0,44464.0,12966.0,31202.0,20870.0,42194.5,0.737,212041312,1.723,55266.0,0.419,44330.0,0.229,0.779
63022.5,0.375,44494.0,7.306,49360.0,0.562,6094.0,0.588,0.177,30180.0,32875.0,44318.0,0.866,34604.0,0.017,0.76,0.294,0.059,0.114,0.494,0.179,0.008,5257.5,"Dingley Village",0.459,57025.0,13002.0,39477.0,37426.0,127504.5,5882.5,40773.0,20858.0,37621.0,0.481,212041313,0.625,60677.0,0.225,58206.5,0.169,0.617
68720.0,1.004,42819.0,19.522,45678.5,1.225,18420.5,2.359,0.236,22210.5,30926.5,39936.5,2.07,49038.0,0.257,2.028,0.554,0.151,0.254,1.371,0.532,0.023,7124.5,"Keysborough",1.165,48792.5,11145.5,28924.5,38973.0,58611.0,11910.0,29898.0,20758.0,56025.5,0.859,212041314,2.702,59050.0,0.658,47079.0,0.31,0.976
46720.0,0.193,33433.0,4.856,43133.0,0.27,5629.0,0.699,0.069,25690.0,28288.0,40992.5,0.518,38588.0,0.028,0.553,0.144,0.022,0.052,0.332,0.173,0.008,8331.0,"Noble Park North",0.285,52464.0,10736.5,41319.5,36021.5,78308.0,12976.0,28223.0,25089.0,50713.0,0.269,212041316,0.549,48175.0,0.163,44170.5,0.057,0.286
47654.0,0.529,32341.0,15.005,32335.0,0.827,16787.0,2.215,0.18,13816.5,19470.0,29611.0,1.561,31724.0,0.405,1.339,0.295,0.085,0.142,0.85,0.38,0.009,7789.0,"Springvale",1.575,28889.0,8024.5,17966.5,29893.0,63615.5,23514.0,18109.5,18039.5,42613.0,0.509,212041317,1.98,42526.5,0.678,39396.5,0.195,0.543
43771.0,0.305,32078.0,8.66,38264.5,0.406,17785.0,1.233,0.091,14430.0,22651.0,38146.0,0.873,32920.0,0.317,0.715,0.168,0.09,0.102,0.544,0.221,0.01,8251.0,"Springvale South",0.642,41596.0,8793.5,18935.5,29831.0,31868.0,16860.0,18855.5,18181.5,41772.5,0.288,212041318,1.479,54874.5,0.356,42768.0,0.13,0.308
53551.0,0.322,30445.0,9.582,38421.0,0.512,17207.0,1.801,0.109,14375.5,21508.0,34310.0,0.879,46280.0,0.113,1.129,0.277,0.07,0.108,0.522,0.29,0.006,8429.0,"Noble Park - East",0.735,40000.0,7878.0,29435.5,28368.0,69715.0,20786.0,22568.5,21883.0,34508.0,0.311,212041459,1.149,49311.0,0.343,36969.5,0.12,0.437
41725.0,0.501,28602.5,13.242,37649.0,0.558,16413.0,2.278,0.14,13806.0,20990.5,32128.0,1.246,30759.0,0.418,1.286,0.359,0.13,0.133,0.757,0.363,0.014,7832.5,"Noble Park - West",0.972,42990.0,7814.0,29332.5,31048.0,27960.0,15078.5,25310.0,18040.0,38916.0,0.459,212041460,1.952,44099.0,0.522,40517.0,0.15,0.516
87483.0,0.817,50711.0,13.971,48305.0,1.479,6026.5,1.468,0.312,25937.5,28851.0,39674.0,1.489,53494.5,0.057,1.597,0.504,0.076,0.311,0.747,0.317,0.014,6938.0,"Ashwood - Chadstone",1.177,49264.0,12318.0,27673.0,38037.5,92477.0,11271.0,29624.0,18654.0,60283.0,0.576,212051319,0.657,64296.0,0.409,51878.5,0.292,1.196
49822.0,0.504,31515.0,14.37,26918.0,1.213,5518.0,1.942,0.174,11640.0,15211.0,24827.0,1.339,38778.0,0.07,1.46,0.34,0.054,0.322,0.759,0.253,0.011,5425.0,"Clayton",1.671,25730.0,7126.0,16608.0,30806.0,35920.0,7140.0,10549.0,15591.5,7544.0,0.387,212051320,0.853,45066.0,0.418,31109.5,0.225,1.884
73908.5,0.843,48432.5,13.818,44615.0,1.637,11588.5,1.171,0.231,20123.5,27102.0,37746.5,1.263,44978.0,0.023,1.656,0.489,0.093,0.315,0.83,0.34,0.022,7256.0,"Glen Waverley - East",1.055,52278.0,11411.5,33066.0,36150.0,125549.5,8761.0,19422.0,16886.0,61014.0,0.455,212051321,0.761,65482.0,0.38,48357.5,0.285,1.382
71417.0,0.708,47418.0,13.147,45457.0,1.537,4896.0,1.28,0.166,18200.0,25559.0,38601.0,1.379,47481.0,0.032,1.567,0.412,0.087,0.274,0.767,0.282,0.012,7842.0,"Glen Waverley - West",1.199,58294.0,10137.0,26430.0,35036.0,103046.0,13418.0,23303.5,16835.0,62655.0,0.41,212051322,0.747,61657.5,0.367,49181.5,0.243,1.191
80971.0,0.615,46356.0,10.806,39900.0,1.33,9398.0,1.059,0.185,18807.0,27092.5,45533.0,1.043,48808.0,0.036,1.193,0.402,0.073,0.254,0.649,0.227,0.013,5900.0,"Mount Waverley - North",0.758,51611.5,11004.5,29507.5,38610.0,89560.0,9076.0,21227.0,16317.0,60303.0,0.386,212051323,0.503,69208.0,0.314,50997.0,0.208,1.13
94063.0,0.806,48161.5,13.477,46053.0,1.522,10266.0,1.322,0.225,23599.0,29641.0,46005.5,1.306,54849.0,0.029,1.537,0.482,0.079,0.29,0.77,0.297,0.013,6716.5,"Mount Waverley - South",0.958,55824.0,11711.5,27535.5,38244.0,57993.5,10599.0,23214.0,16916.5,65052.0,0.578,212051324,0.72,65039.0,0.361,52064.0,0.267,1.395
68151.0,0.707,44214.5,13.262,50030.0,1.142,12761.0,1.512,0.197,23916.0,31554.5,45978.0,1.398,52132.5,0.033,1.494,0.488,0.082,0.232,0.883,0.36,0.009,7755.5,"Mulgrave",0.812,50000.0,12740.0,31153.5,36662.0,66181.0,12337.0,28991.5,21552.0,53627.0,0.671,212051325,1.025,62068.0,0.415,50596.0,0.224,1.071
69940.0,0.873,48978.0,16.744,43834.5,1.674,4918.0,1.752,0.29,26032.5,29113.0,43384.0,1.789,58679.0,0.05,1.808,0.631,0.109,0.367,0.891,0.377,0.011,7242.0,"Oakleigh - Huntingdale",1.31,51043.0,10182.5,31463.0,40557.0,79499.0,10418.0,27247.0,20030.0,59660.5,0.78,212051326,0.942,65561.0,0.504,45337.0,0.302,1.752
91636.0,0.8,46338.0,13.062,49277.0,1.343,3081.5,1.114,0.231,23951.5,30238.0,36956.0,1.338,47932.0,0.043,1.432,0.5,0.086,0.28,0.897,0.292,0.007,6362.0,"Wheelers Hill",0.821,45732.0,15030.5,31092.0,42469.0,119743.0,8927.0,26552.0,18000.0,71733.0,0.572,212051327,0.8,62525.0,0.33,52493.0,0.289,1.337
60876.0,0.241,27526.0,6.029,37068.0,0.386,11147.0,1.138,0.107,17749.0,21740.0,35200.0,0.48,39840.0,0.039,0.571,0.308,0.054,0.086,0.27,0.272,0.003,8692.0,"Ardeer - Albion",0.567,41600.0,9004.0,21600.0,33639.5,120034.5,14498.0,26869.0,17590.5,29310.0,0.264,213011328,0.428,40559.0,0.188,41445.5,0.096,0.308
65955.0,0.341,38103.5,6.949,54036.5,0.386,13154.0,1.076,0.134,23892.0,28594.0,42921.0,0.735,51560.0,0.043,0.66,0.263,0.025,0.081,0.37,0.45,0.008,7777.0,"Cairnlea",0.538,51138.0,11177.5,27477.5,43729.0,11535.0,18660.5,32961.0,20693.0,52986.0,0.298,213011329,0.622,53152.5,0.212,48390.0,0.092,0.35
63266.0,0.741,43766.0,18.144,46986.5,1.022,17404.0,3.144,0.31,22363.5,29075.0,34783.0,1.705,45340.0,0.122,1.855,0.727,0.134,0.226,0.979,1.222,0.011,9240.0,"Deer Park - Derrimut",1.232,48939.0,10787.0,36066.0,39722.5,38592.5,25787.0,27686.0,21960.0,65134.0,0.814,213011330,1.587,57757.0,0.527,48731.0,0.284,0.74
62237.0,0.255,34701.5,5.828,46508.5,0.263,20500.0,0.918,0.088,23116.0,27941.5,40298.0,0.651,34944.5,0.021,0.535,0.24,0.025,0.056,0.273,0.417,0.004,8466.0,"Delahey",0.447,49077.0,11775.0,21723.5,35834.0,74516.5,17797.0,32620.0,18964.0,32752.0,0.304,213011331,0.526,60650.5,0.212,50050.0,0.098,0.243
62148.5,0.451,39990.0,9.179,43692.5,0.584,13722.5,1.242,0.177,26789.5,30641.0,43489.0,0.977,41101.0,0.026,0.843,0.518,0.071,0.122,0.419,0.602,0.011,8150.0,"Keilor Downs",0.561,52844.0,12009.5,34772.0,39155.5,140242.0,8912.5,33564.5,20555.0,55009.0,0.572,213011332,0.611,58947.0,0.302,45674.0,0.157,0.622
50205.0,0.322,25945.5,8.49,46004.0,0.344,13624.5,1.533,0.135,21045.5,25012.5,35007.0,0.869,29429.0,0.061,0.765,0.304,0.043,0.069,0.496,0.484,null,8861.0,"Kings Park (Vic.)",0.622,50121.0,12427.5,20392.5,34433.5,null,13733.0,26789.0,20359.5,27833.0,0.351,213011333,0.917,45142.0,0.337,46378.0,0.143,0.362
35502.5,0.457,23210.0,13.269,34990.0,0.613,12207.0,2.632,0.175,14722.5,19236.0,29717.0,1.267,27796.0,0.125,1.196,0.46,0.077,0.108,0.638,0.684,0.005,8210.5,"St Albans - North",1.304,39881.0,9406.0,19434.0,26864.5,51883.5,15720.0,23033.0,19030.0,23192.0,0.578,213011334,1.162,42706.0,0.525,39750.0,0.201,0.439
57424.5,0.4,24003.0,11.114,40485.5,0.496,11887.0,2.032,0.154,16392.0,20481.0,24510.0,1.029,39096.0,0.086,0.996,0.394,0.069,0.08,0.518,0.567,null,8561.5,"St Albans - South",1.261,46720.0,10287.0,17807.0,31009.5,null,20049.0,23504.0,16817.5,34713.0,0.386,213011335,1.135,33409.0,0.499,38846.5,0.118,0.391
55704.5,0.275,31138.0,7.835,31316.5,0.519,6130.0,1.367,0.139,19012.0,20978.5,38059.0,0.678,41970.0,0.061,0.652,0.346,0.047,0.114,0.399,0.326,0.005,8180.0,"Sunshine",0.948,48390.0,9891.0,19970.0,33059.5,28624.0,17120.0,35847.0,19189.5,28113.0,0.274,213011336,0.537,54940.5,0.263,35781.5,0.117,0.451
53221.0,0.289,27508.0,7.594,41560.5,0.416,12876.0,1.186,0.135,19814.0,23342.0,30000.0,0.807,35836.0,0.081,0.624,0.245,0.052,0.067,0.427,0.351,null,7811.5,"Sunshine North",0.649,46845.0,12377.0,30564.0,34409.0,null,15934.5,18665.5,18701.5,37995.5,0.34,213011337,0.808,50486.5,0.347,42012.5,0.095,0.331
47982.0,0.474,26849.0,12.649,42349.0,0.74,6996.0,2.199,0.211,20510.0,23673.0,37010.0,1.256,48115.0,0.085,1.056,0.475,0.08,0.16,0.782,0.773,0.006,8737.0,"Sunshine West",0.995,50449.0,10627.0,25024.0,33919.0,143646.0,13115.5,29733.0,17533.0,38791.0,0.57,213011338,1.09,51395.0,0.439,43217.0,0.221,0.563
64728.0,0.404,38342.0,8.95,49996.0,0.521,22400.0,1.257,0.166,19968.0,28564.0,37012.0,0.957,45124.0,0.038,0.922,0.391,0.052,0.133,0.399,0.583,null,8807.0,"Sydenham",0.747,55233.5,14000.0,27079.0,32369.0,null,13134.0,36418.0,18287.0,43069.5,0.511,213011339,0.613,52731.0,0.292,49684.0,0.179,0.464
77702.0,0.735,39027.0,13.579,52489.0,0.866,20845.0,1.365,0.288,23729.5,32375.0,44250.0,1.572,45137.5,0.017,1.195,0.722,0.091,0.2,0.72,0.897,0.008,7558.5,"Taylors Lakes",0.803,61297.0,14538.0,36409.0,38333.0,68634.0,9506.0,30114.0,17041.0,52641.0,0.981,213011340,0.896,60485.0,0.39,58350.0,0.276,1.106
74498.5,0.535,48059.0,9.843,61339.0,0.87,10637.0,1.074,0.203,30327.0,35345.0,47133.0,0.718,47394.5,0.044,0.931,0.637,0.076,0.236,0.559,0.52,0.017,7403.0,"Altona",0.566,55781.0,13015.5,40768.0,36923.0,178654.0,9956.0,36682.5,20264.0,59745.0,0.621,213021341,0.567,71718.0,0.268,59505.0,0.243,0.847
69290.0,0.63,45974.5,13.998,51981.5,0.954,13809.0,1.916,0.256,29713.0,33453.5,46960.0,1.372,40705.0,0.068,1.312,0.767,0.1,0.213,0.857,0.856,0.019,8779.5,"Altona Meadows",0.847,54348.0,12790.0,34000.5,35695.0,71791.5,20074.0,40950.5,22110.0,47041.0,0.861,213021342,0.961,63124.5,0.418,55235.0,0.284,0.897
73970.0,0.506,53221.0,9.202,49735.0,0.658,10964.5,1.17,0.199,28517.0,33098.0,44780.5,0.915,42964.0,0.021,0.775,0.427,0.065,0.189,0.503,0.493,0.009,9033.0,"Altona North",0.564,57337.0,12614.0,29870.0,38640.5,153392.5,18017.0,37843.0,21122.0,44823.0,0.655,213021343,0.58,62380.0,0.263,48944.0,0.194,0.659
106059.0,0.872,61913.0,14.65,64499.0,1.609,4614.0,1.446,0.387,29066.5,41479.0,53919.0,0.986,66826.0,0.043,1.399,0.934,0.15,0.458,0.666,0.655,0.042,7817.0,"Newport",0.92,61759.5,16455.0,37440.0,42147.0,109822.0,17859.5,39194.0,19330.0,52359.0,0.82,213021344,0.77,74053.0,0.379,60826.0,0.307,1.403
84297.0,0.198,54442.0,3.826,50679.0,0.317,28557.5,0.47,0.076,37722.5,34662.0,49765.0,0.408,53872.0,0.007,0.374,0.199,0.026,0.082,0.184,0.225,0.004,10058.5,"Seabrook",0.237,55239.0,13995.5,41135.0,34894.0,119027.0,16742.0,31853.0,23296.0,54923.5,0.232,213021345,0.256,64992.0,0.109,55738.0,0.071,0.245
94366.0,0.709,51819.0,11.843,66999.0,1.288,11564.0,0.967,0.323,35414.0,36553.0,47133.5,0.954,55850.0,0.034,1.147,0.714,0.095,0.352,0.506,0.423,0.033,5485.0,"Williamstown",0.762,71658.0,13387.0,39084.0,42725.0,178065.5,13267.0,41253.5,14723.5,49763.0,0.646,213021346,0.554,73395.0,0.327,64862.5,0.289,1.318
47377.5,0.65,29360.0,14.313,38412.0,1.021,8291.0,2.244,0.356,18330.0,21538.0,36908.0,1.516,54222.0,0.081,1.273,0.646,0.078,0.238,0.632,0.551,0.011,8355.5,"Braybrook",1.537,50640.0,9835.0,18291.0,38752.0,37210.0,19250.0,22463.5,16796.0,41673.0,0.51,213031347,0.967,54340.0,0.514,40284.0,0.251,0.756
67462.0,0.7,37878.5,16.336,31048.0,1.509,6670.0,2.454,0.439,23633.0,20903.5,31963.0,1.46,51551.0,0.101,1.483,0.805,0.111,0.406,0.527,0.442,0.01,8259.5,"Footscray",2.068,49976.0,9139.0,20426.0,39017.0,92958.5,13906.5,20947.5,17666.0,40819.0,0.402,213031348,0.67,60767.5,0.551,35760.0,0.286,1.461
79457.5,0.612,45198.0,11.206,43214.5,1.01,10956.0,1.305,0.337,20695.0,27353.5,36079.5,1.227,55319.0,0.073,1.088,0.537,0.067,0.244,0.516,0.436,0.018,8366.0,"Maribyrnong",1.042,52756.0,10544.0,24547.0,43156.0,111073.0,13815.5,28724.5,18300.0,49534.0,0.439,213031349,0.522,64100.0,0.331,49612.0,0.224,0.839
91592.0,0.43,53574.5,8.27,50925.0,0.928,6413.0,0.976,0.251,32979.0,35880.5,54422.5,0.577,70267.5,0.047,0.782,0.507,0.078,0.341,0.353,0.256,0.012,7547.0,"Seddon - Kingsville",0.609,62820.5,12448.5,28783.0,49091.0,106476.0,15337.0,34617.0,19253.0,38508.0,0.291,213031350,0.36,72891.0,0.251,45641.0,0.145,0.905
64360.0,0.436,42216.0,10.325,33110.5,0.889,3325.5,1.454,0.261,25269.0,26412.0,47699.0,0.901,56551.0,0.052,1.004,0.587,0.088,0.308,0.408,0.384,0.007,8137.0,"West Footscray - Tottenham",0.983,50759.0,11059.0,33329.0,38060.0,113786.5,17400.0,31345.0,16642.0,23956.0,0.367,213031351,0.474,67984.0,0.322,44327.5,0.199,0.909
83722.0,0.699,59999.5,12.733,61188.0,1.486,4714.0,1.363,0.333,33678.5,39444.0,55000.0,0.93,67596.0,0.063,1.216,0.834,0.124,0.508,0.556,0.424,0.027,8044.0,"Yarraville",0.821,59905.0,13432.0,31445.5,50271.0,192237.0,19693.5,38074.0,20427.0,46788.0,0.538,213031352,0.562,75135.0,0.341,54675.0,0.292,1.282
74718.0,0.571,41327.5,15.179,56212.0,0.852,26386.0,1.261,0.272,29573.0,34281.0,42640.0,1.485,27971.0,0.161,1.594,1.061,0.127,0.138,0.608,1.034,0.046,6199.0,"Bacchus Marsh",0.943,57122.0,16113.0,31562.0,35522.0,89016.0,10241.0,33827.0,19200.0,58441.0,1.472,213041353,0.94,67569.0,0.421,57144.0,0.287,1.349
71280.0,0.83,44618.0,16.889,52183.5,0.985,14159.5,1.876,0.37,33351.5,33943.0,46592.0,1.847,48246.5,0.042,1.731,0.759,0.117,0.248,0.844,1.1,0.015,7574.0,"Hillside",1.137,58429.5,13775.5,32828.0,37080.0,103523.5,8893.0,37154.0,20892.0,55570.0,1.329,213041355,1.068,60809.0,0.456,57564.0,0.343,1.155
51744.0,0.484,32338.0,12.785,47006.5,0.535,23444.0,1.913,0.236,25372.0,27609.0,36291.5,1.415,25009.0,0.071,1.188,0.65,0.11,0.088,0.627,1.074,0.016,8850.5,"Melton",0.787,50461.0,12072.0,26257.0,31135.0,67388.0,15625.0,31929.0,21267.0,43108.0,1.05,213041356,0.811,57685.0,0.401,49655.5,0.262,0.634
